[24/11/2020 12:11:09 PM] | GET:/app/search?country=%22South%20Africa%22 | Status: 404 | Request Duration: 0.0187 ms | Error Message: Not Found
[24/11/2020 12:11:83 PM] | GET:/app/search?country=%22South%22 | Status: 404 | Request Duration: 0.0061 ms | Error Message: Not Found
[24/11/2020 12:11:08 PM] | GET:/app | Status: 304 | Request Duration: 0.0234 ms | Error Message: Not Modified
[24/11/2020 12:11:12 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0114 ms | Error Message: Not Modified
[24/11/2020 12:11:15 PM] | GET:/favicon.ico | Status: 404 | Request Duration: 0.0091 ms | Error Message: Not Found
[24/11/2020 12:11:60 PM] | GET:/app/search?country=South+Africa | Status: 200 | Request Duration: 0.0071 ms 
[24/11/2020 12:11:75 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0166 ms | Error Message: Not Modified
[24/11/2020 12:11:28 PM] | GET:/app/search?country=%22South%20Africa%22 | Status: 404 | Request Duration: 0.0145 ms | Error Message: Not Found
[24/11/2020 12:11:96 PM] | GET:/app/search?country=%22South%22 | Status: 404 | Request Duration: 0.0056 ms | Error Message: Not Found
[24/11/2020 12:11:43 PM] | GET:/app/search?country=%22South%20Africa%22 | Status: 404 | Request Duration: 0.0197 ms | Error Message: Not Found
[24/11/2020 12:11:18 PM] | GET:/app/search?country=%22South%22 | Status: 404 | Request Duration: 0.0057 ms | Error Message: Not Found
[24/11/2020 12:11:86 PM] | GET:/app/search?country=%22Nigeria%22 | Status: 404 | Request Duration: 0.0176 ms | Error Message: Not Found
[24/11/2020 12:11:40 PM] | GET:/app/search?country=%22South%22 | Status: 404 | Request Duration: 0.0058 ms | Error Message: Not Found
[24/11/2020 12:11:77 PM] | GET:/app/search?country=%22Nigeria%22 | Status: 404 | Request Duration: 0.0158 ms | Error Message: Not Found
[24/11/2020 12:11:53 PM] | GET:/app/search?country=%22South%22 | Status: 404 | Request Duration: 0.009 ms | Error Message: Not Found
[24/11/2020 12:11:42 PM] | GET:/app/search?country=South%20Africa | Status: 200 | Request Duration: 0.019 ms 
[24/11/2020 12:11:45 PM] | GET:/app/search?country=%22South%22 | Status: 404 | Request Duration: 0.0078 ms | Error Message: Not Found
[24/11/2020 12:11:93 PM] | GET:/app | Status: 200 | Request Duration: 0.0133 ms 
[24/11/2020 12:11:97 PM] | GET:/app/search?country=South%20Africa | Status: 200 | Request Duration: 0.006 ms 
[24/11/2020 12:11:10 PM] | GET:/app/search?country=South | Status: 404 | Request Duration: 0.0119 ms | Error Message: Not Found
[24/11/2020 12:11:26 PM] | GET:/app | Status: 200 | Request Duration: 0.0222 ms 
[24/11/2020 12:11:30 PM] | GET:/baa | Status: 404 | Request Duration: 0.0065 ms | Error Message: Not Found
[24/11/2020 12:11:31 PM] | GET:/app/search?country=South%20Africa | Status: 200 | Request Duration: 0.0058 ms 
[24/11/2020 12:11:50 PM] | GET:/app/search?country=South | Status: 404 | Request Duration: 0.0102 ms | Error Message: Not Found
[24/11/2020 12:11:32 PM] | GET:/about | Status: 200 | Request Duration: 0.0173 ms 
[24/11/2020 12:11:36 PM] | GET:/foo | Status: 404 | Request Duration: 0.0059 ms | Error Message: Not Found
[24/11/2020 12:11:37 PM] | GET:/about | Status: 200 | Request Duration: 0.0064 ms 
[24/11/2020 12:11:39 PM] | GET:/app | Status: 200 | Request Duration: 0.0063 ms 
[24/11/2020 12:11:40 PM] | GET:/app/baa | Status: 404 | Request Duration: 0.008 ms | Error Message: Not Found
[24/11/2020 12:11:41 PM] | GET:/app/search?country=South%20Africa | Status: 200 | Request Duration: 0.0304 ms 
[24/11/2020 12:11:59 PM] | GET:/app/search?country=South | Status: 404 | Request Duration: 0.0049 ms | Error Message: Not Found
[24/11/2020 12:11:38 PM] | GET:/app | Status: 200 | Request Duration: 0.0128 ms 
[24/11/2020 12:11:44 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0101 ms | Error Message: Not Modified
[24/11/2020 12:11:02 PM] | GET:/app | Status: 200 | Request Duration: 0.0113 ms 
[24/11/2020 12:11:05 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0081 ms | Error Message: Not Modified
[24/11/2020 12:11:11 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0139 ms | Error Message: Not Modified
[24/11/2020 12:11:04 PM] | GET:/app | Status: 200 | Request Duration: 0.0327 ms 
[24/11/2020 12:11:07 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0059 ms | Error Message: Not Modified
[24/11/2020 12:11:24 PM] | GET:/app | Status: 200 | Request Duration: 0.0063 ms 
[24/11/2020 12:11:28 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0066 ms | Error Message: Not Modified
[24/11/2020 12:11:44 PM] | GET:/app | Status: 200 | Request Duration: 0.0057 ms 
[24/11/2020 12:11:47 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0061 ms 
[24/11/2020 12:11:03 PM] | GET:/app | Status: 304 | Request Duration: 0.0063 ms | Error Message: Not Modified
[24/11/2020 12:11:06 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0064 ms 
[24/11/2020 12:11:33 PM] | GET:/app | Status: 200 | Request Duration: 0.008 ms 
[24/11/2020 12:11:37 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0057 ms | Error Message: Not Modified
[24/11/2020 12:11:52 PM] | GET:/app | Status: 304 | Request Duration: 0.0041 ms | Error Message: Not Modified
[24/11/2020 12:11:55 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0045 ms | Error Message: Not Modified
[24/11/2020 12:11:73 PM] | GET:/app | Status: 304 | Request Duration: 0.0045 ms | Error Message: Not Modified
[24/11/2020 12:11:75 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0058 ms | Error Message: Not Modified
[24/11/2020 12:11:97 PM] | GET:/app | Status: 304 | Request Duration: 0.0061 ms | Error Message: Not Modified
[24/11/2020 12:11:99 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0039 ms | Error Message: Not Modified
[24/11/2020 12:11:78 PM] | GET:/app | Status: 200 | Request Duration: 0.0072 ms 
[24/11/2020 12:11:81 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0052 ms 
[24/11/2020 12:11:23 PM] | GET:/app | Status: 304 | Request Duration: 0.0059 ms | Error Message: Not Modified
[24/11/2020 12:11:26 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0045 ms 
[24/11/2020 12:11:83 PM] | GET:/app | Status: 200 | Request Duration: 0.0044 ms 
[24/11/2020 12:11:86 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0054 ms | Error Message: Not Modified
[24/11/2020 12:11:16 PM] | GET:/app | Status: 200 | Request Duration: 0.0069 ms 
[24/11/2020 12:11:18 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0042 ms | Error Message: Not Modified
[24/11/2020 12:11:54 PM] | GET:/app | Status: 304 | Request Duration: 0.0053 ms | Error Message: Not Modified
[24/11/2020 12:11:57 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0052 ms 
[24/11/2020 12:11:02 PM] | GET:/app | Status: 200 | Request Duration: 0.0055 ms 
[24/11/2020 12:11:05 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0042 ms | Error Message: Not Modified
[24/11/2020 12:11:50 PM] | GET:/app | Status: 304 | Request Duration: 0.0056 ms | Error Message: Not Modified
[24/11/2020 12:11:52 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0044 ms 
[24/11/2020 12:11:65 PM] | GET:/app | Status: 200 | Request Duration: 0.005 ms 
[24/11/2020 12:11:67 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0038 ms 
[24/11/2020 12:11:79 PM] | GET:/app | Status: 200 | Request Duration: 0.0056 ms 
[24/11/2020 12:11:81 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0039 ms | Error Message: Not Modified
[24/11/2020 12:11:55 PM] | GET:/app | Status: 304 | Request Duration: 0.0061 ms | Error Message: Not Modified
[24/11/2020 12:11:58 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0099 ms 
[24/11/2020 12:11:30 PM] | GET:/app | Status: 304 | Request Duration: 0.005 ms | Error Message: Not Modified
[24/11/2020 12:11:32 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0049 ms 
[24/11/2020 12:11:34 PM] | GET:/app | Status: 200 | Request Duration: 0.0053 ms 
[24/11/2020 12:11:37 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0097 ms | Error Message: Not Modified
[24/11/2020 12:11:26 PM] | GET:/app | Status: 200 | Request Duration: 0.0073 ms 
[24/11/2020 12:11:29 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0046 ms 
[24/11/2020 12:11:21 PM] | GET:/app | Status: 304 | Request Duration: 0.0059 ms | Error Message: Not Modified
[24/11/2020 12:11:24 PM] | GET:/style.css | Status: 200 | Request Duration: 0.005 ms 
[24/11/2020 12:11:25 PM] | GET:/app | Status: 200 | Request Duration: 0.0048 ms 
[24/11/2020 12:11:27 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0053 ms | Error Message: Not Modified
[24/11/2020 12:11:27 PM] | GET:/app | Status: 200 | Request Duration: 0.0064 ms 
[24/11/2020 12:11:29 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0046 ms | Error Message: Not Modified
[24/11/2020 12:11:65 PM] | GET:/app | Status: 200 | Request Duration: 0.0059 ms 
[24/11/2020 12:11:68 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0047 ms | Error Message: Not Modified
[24/11/2020 12:11:33 PM] | GET:/app | Status: 200 | Request Duration: 0.0048 ms 
[24/11/2020 12:11:36 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0073 ms | Error Message: Not Modified
[24/11/2020 12:11:61 PM] | GET:/app | Status: 304 | Request Duration: 0.0044 ms | Error Message: Not Modified
[24/11/2020 12:11:63 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0047 ms 
[24/11/2020 12:11:82 PM] | GET:/app | Status: 200 | Request Duration: 0.0068 ms 
[24/11/2020 12:11:85 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0045 ms | Error Message: Not Modified
[24/11/2020 12:11:45 PM] | GET:/app | Status: 304 | Request Duration: 0.009 ms | Error Message: Not Modified
[24/11/2020 12:11:48 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0047 ms 
[24/11/2020 12:11:56 PM] | GET:/about | Status: 200 | Request Duration: 0.0054 ms 
[24/11/2020 12:11:59 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0036 ms | Error Message: Not Modified
[24/11/2020 12:11:37 PM] | GET:/about | Status: 304 | Request Duration: 0.0085 ms | Error Message: Not Modified
[24/11/2020 12:11:40 PM] | GET:/style.css | Status: 304 | Request Duration: 0.004 ms | Error Message: Not Modified
[24/11/2020 12:11:84 PM] | GET:/about | Status: 304 | Request Duration: 0.0098 ms | Error Message: Not Modified
[24/11/2020 12:11:86 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0047 ms | Error Message: Not Modified
[24/11/2020 12:11:85 PM] | GET:/about | Status: 304 | Request Duration: 0.0053 ms | Error Message: Not Modified
[24/11/2020 12:11:87 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0045 ms | Error Message: Not Modified
[24/11/2020 12:11:04 PM] | GET:/about | Status: 304 | Request Duration: 0.0047 ms | Error Message: Not Modified
[24/11/2020 12:11:07 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0075 ms | Error Message: Not Modified
[24/11/2020 12:11:24 PM] | GET:/about | Status: 304 | Request Duration: 0.004 ms | Error Message: Not Modified
[24/11/2020 12:11:27 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0045 ms | Error Message: Not Modified
[24/11/2020 12:11:43 PM] | GET:/about | Status: 304 | Request Duration: 0.0049 ms | Error Message: Not Modified
[24/11/2020 12:11:45 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0046 ms | Error Message: Not Modified
[24/11/2020 12:11:56 PM] | GET:/about | Status: 200 | Request Duration: 0.0219 ms 
[24/11/2020 12:11:61 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0065 ms | Error Message: Not Modified
[24/11/2020 01:11:49 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.019 ms | Error Message: Not Found
[24/11/2020 01:11:84 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0073 ms | Error Message: Not Found
[24/11/2020 01:11:87 PM] | GET:/css/style404.css | Status: 200 | Request Duration: 0.0094 ms 
[24/11/2020 01:11:91 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0106 ms | Error Message: Not Found
[24/11/2020 01:11:94 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0111 ms | Error Message: Not Modified
[24/11/2020 01:11:83 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.042 ms | Error Message: Not Found
[24/11/2020 01:11:86 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0066 ms | Error Message: Not Modified
[24/11/2020 01:11:88 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0093 ms | Error Message: Not Found
[24/11/2020 01:11:91 PM] | GET:/css/style404.css | Status: 200 | Request Duration: 0.0049 ms 
[24/11/2020 01:11:58 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0093 ms | Error Message: Not Found
[24/11/2020 01:11:60 PM] | GET:/css/style404.css | Status: 200 | Request Duration: 0.0045 ms 
[24/11/2020 01:11:59 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0125 ms | Error Message: Not Found
[24/11/2020 01:11:62 PM] | GET:/css/style404.css | Status: 200 | Request Duration: 0.0041 ms 
[24/11/2020 01:11:62 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0045 ms | Error Message: Not Found
[24/11/2020 01:11:65 PM] | GET:/css/style404.css | Status: 200 | Request Duration: 0.0063 ms 
[24/11/2020 01:11:26 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0056 ms | Error Message: Not Found
[24/11/2020 01:11:30 PM] | GET:/css/style404.css | Status: 200 | Request Duration: 0.0063 ms 
[24/11/2020 01:11:75 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0089 ms | Error Message: Not Found
[24/11/2020 01:11:78 PM] | GET:/css/style404.css | Status: 200 | Request Duration: 0.0039 ms 
[24/11/2020 01:11:19 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0077 ms | Error Message: Not Found
[24/11/2020 01:11:22 PM] | GET:/css/style404.css | Status: 200 | Request Duration: 0.0045 ms 
[24/11/2020 01:11:87 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0055 ms | Error Message: Not Found
[24/11/2020 01:11:90 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0056 ms | Error Message: Not Modified
[24/11/2020 01:11:40 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0056 ms | Error Message: Not Modified
[24/11/2020 01:11:90 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0182 ms | Error Message: Not Found
[24/11/2020 01:11:14 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.018 ms | Error Message: Not Found
[24/11/2020 01:11:18 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0112 ms | Error Message: Not Modified
[24/11/2020 01:11:38 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0067 ms | Error Message: Not Found
[24/11/2020 01:11:41 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0069 ms | Error Message: Not Modified
[24/11/2020 01:11:51 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0107 ms | Error Message: Not Found
[24/11/2020 01:11:53 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0212 ms | Error Message: Not Modified
[24/11/2020 01:11:00 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0186 ms | Error Message: Not Found
[24/11/2020 01:11:03 PM] | GET:/css/style404.css | Status: 200 | Request Duration: 0.0058 ms 
[24/11/2020 01:11:84 PM] | GET:/ | Status: 304 | Request Duration: 0.0052 ms | Error Message: Not Modified
[24/11/2020 01:11:03 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0082 ms | Error Message: Not Modified
[24/11/2020 01:11:62 PM] | GET:/about/baa | Status: 404 | Request Duration: 0.0051 ms | Error Message: Not Found
[24/11/2020 01:11:65 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0045 ms | Error Message: Not Modified
[24/11/2020 01:11:07 PM] | GET:/app/search?country=South | Status: 404 | Request Duration: 0.0062 ms | Error Message: Not Found
[24/11/2020 01:11:87 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0054 ms | Error Message: Not Modified
[24/11/2020 01:11:73 PM] | GET:/app/search | Status: 404 | Request Duration: 0.0049 ms | Error Message: Not Found
[24/11/2020 01:11:23 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.004 ms | Error Message: Not Modified
[24/11/2020 01:11:37 PM] | GET:/app/search | Status: 404 | Request Duration: 0.0065 ms | Error Message: Not Found
[24/11/2020 01:11:88 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0053 ms | Error Message: Not Modified
[24/11/2020 01:11:22 PM] | GET:/app/search | Status: 404 | Request Duration: 0.0126 ms | Error Message: Not Found
[24/11/2020 01:11:75 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0067 ms | Error Message: Not Modified
[24/11/2020 01:11:83 PM] | GET:/app/search?country=South | Status: 404 | Request Duration: 0.0082 ms | Error Message: Not Found
[24/11/2020 01:11:43 PM] | GET:/css/style404.css | Status: 304 | Request Duration: 0.0038 ms | Error Message: Not Modified
[24/11/2020 01:11:95 PM] | GET:/app | Status: 304 | Request Duration: 0.0069 ms | Error Message: Not Modified
[24/11/2020 01:11:98 PM] | GET:/style.css | Status: 304 | Request Duration: 0.0044 ms | Error Message: Not Modified
[24/11/2020 01:11:95 PM] | GET:/app | Status: 304 | Request Duration: 0.0045 ms | Error Message: Not Modified
[24/11/2020 01:11:98 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0041 ms 
[24/11/2020 01:11:57 PM] | GET:/app | Status: 304 | Request Duration: 0.0057 ms | Error Message: Not Modified
[24/11/2020 01:11:60 PM] | GET:/style.css | Status: 200 | Request Duration: 0.0074 ms 
[24/11/2020 01:11:31 PM] | GET:/about | Status: 304 | Request Duration: 0.0074 ms | Error Message: Not Modified
[24/11/2020 01:11:34 PM] | GET:/style.css | Status: 304 | Request Duration: 0.005 ms | Error Message: Not Modified
[24/11/2020 02:11:45 PM] | GET:/ | Status: 200 | Request Duration: 0.094 ms 
[24/11/2020 02:11:48 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0042 ms 
[24/11/2020 02:11:66 PM] | GET:/ | Status: 200 | Request Duration: 0.0044 ms 
[24/11/2020 02:11:68 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0068 ms | Error Message: Not Modified
[24/11/2020 02:11:57 PM] | GET:/ | Status: 200 | Request Duration: 0.0082 ms 
[24/11/2020 02:11:60 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0069 ms | Error Message: Not Modified
[24/11/2020 02:11:94 PM] | GET:/ | Status: 200 | Request Duration: 0.0067 ms 
[24/11/2020 02:11:97 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0064 ms 
[24/11/2020 02:11:21 PM] | GET:/ | Status: 304 | Request Duration: 0.0093 ms | Error Message: Not Modified
[24/11/2020 02:11:24 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0056 ms 
[24/11/2020 03:11:57 PM] | GET:/ | Status: 200 | Request Duration: 0.0081 ms 
[24/11/2020 03:11:60 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0057 ms 
[24/11/2020 03:11:03 PM] | GET:/ | Status: 304 | Request Duration: 0.0046 ms | Error Message: Not Modified
[24/11/2020 03:11:06 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0086 ms 
[24/11/2020 03:11:25 PM] | GET:/ | Status: 304 | Request Duration: 0.0057 ms | Error Message: Not Modified
[24/11/2020 03:11:28 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0069 ms 
[24/11/2020 03:11:36 PM] | GET:/ | Status: 304 | Request Duration: 0.007 ms | Error Message: Not Modified
[24/11/2020 03:11:39 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0061 ms 
[24/11/2020 03:11:41 PM] | GET:/images/globe.png | Status: 404 | Request Duration: 0.0043 ms | Error Message: Not Found
[24/11/2020 03:11:18 PM] | GET:/ | Status: 304 | Request Duration: 0.0056 ms | Error Message: Not Modified
[24/11/2020 03:11:21 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0064 ms 
[24/11/2020 03:11:23 PM] | GET:/images/globe.jpg | Status: 200 | Request Duration: 0.0045 ms 
[24/11/2020 03:11:07 PM] | GET:/ | Status: 304 | Request Duration: 0.0103 ms | Error Message: Not Modified
[24/11/2020 03:11:10 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0056 ms 
[24/11/2020 03:11:12 PM] | GET:/images/globe.jpg | Status: 304 | Request Duration: 0.0055 ms | Error Message: Not Modified
[24/11/2020 03:11:37 PM] | GET:/ | Status: 304 | Request Duration: 0.0059 ms | Error Message: Not Modified
[24/11/2020 03:11:39 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0074 ms | Error Message: Not Modified
[24/11/2020 03:11:60 PM] | GET:/ | Status: 304 | Request Duration: 0.0103 ms | Error Message: Not Modified
[24/11/2020 03:11:63 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0061 ms | Error Message: Not Modified
[24/11/2020 03:11:81 PM] | GET:/ | Status: 304 | Request Duration: 0.0065 ms | Error Message: Not Modified
[24/11/2020 03:11:83 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0049 ms | Error Message: Not Modified
[24/11/2020 03:11:23 PM] | GET:/ | Status: 304 | Request Duration: 0.0059 ms | Error Message: Not Modified
[24/11/2020 03:11:26 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0054 ms 
[24/11/2020 03:11:28 PM] | GET:/images/globe.jpg | Status: 304 | Request Duration: 0.0051 ms | Error Message: Not Modified
[24/11/2020 03:11:91 PM] | GET:/ | Status: 200 | Request Duration: 0.0072 ms 
[24/11/2020 03:11:94 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.005 ms | Error Message: Not Modified
[24/11/2020 03:11:96 PM] | GET:/images/globe.jpg | Status: 304 | Request Duration: 0.0061 ms | Error Message: Not Modified
[24/11/2020 03:11:38 PM] | GET:/ | Status: 304 | Request Duration: 0.0054 ms | Error Message: Not Modified
[24/11/2020 03:11:41 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0128 ms 
[24/11/2020 03:11:43 PM] | GET:/images/globe.jpg | Status: 304 | Request Duration: 0.0051 ms | Error Message: Not Modified
[24/11/2020 03:11:90 PM] | GET:/ | Status: 304 | Request Duration: 0.0067 ms | Error Message: Not Modified
[24/11/2020 03:11:94 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0069 ms | Error Message: Not Modified
[24/11/2020 03:11:54 PM] | GET:/ | Status: 304 | Request Duration: 0.009 ms | Error Message: Not Modified
[24/11/2020 03:11:57 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0061 ms | Error Message: Not Modified
[24/11/2020 03:11:94 PM] | GET:/ | Status: 304 | Request Duration: 0.005 ms | Error Message: Not Modified
[24/11/2020 03:11:96 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0057 ms | Error Message: Not Modified
[24/11/2020 03:11:17 PM] | GET:/ | Status: 304 | Request Duration: 0.0055 ms | Error Message: Not Modified
[24/11/2020 03:11:20 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0045 ms | Error Message: Not Modified
[24/11/2020 03:11:15 PM] | GET:/ | Status: 200 | Request Duration: 0.0188 ms 
[24/11/2020 03:11:17 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0068 ms 
[24/11/2020 03:11:18 PM] | GET:/images/globe.jpg | Status: 304 | Request Duration: 0.0696 ms | Error Message: Not Modified
[24/11/2020 03:11:19 PM] | GET:/ | Status: 200 | Request Duration: 0.0065 ms 
[24/11/2020 03:11:27 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0076 ms 
[24/11/2020 03:11:28 PM] | GET:/images/globe.jpg | Status: 304 | Request Duration: 0.0062 ms | Error Message: Not Modified
[24/11/2020 03:11:90 PM] | GET:/ | Status: 200 | Request Duration: 0.0072 ms 
[24/11/2020 03:11:92 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0043 ms | Error Message: Not Modified
[24/11/2020 03:11:94 PM] | GET:/images/globe.jpg | Status: 304 | Request Duration: 0.0058 ms | Error Message: Not Modified
[24/11/2020 03:11:99 PM] | GET:/ | Status: 304 | Request Duration: 0.0097 ms | Error Message: Not Modified
[24/11/2020 03:11:02 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0047 ms | Error Message: Not Modified
[24/11/2020 03:11:20 PM] | GET:/ | Status: 304 | Request Duration: 0.0047 ms | Error Message: Not Modified
[24/11/2020 03:11:22 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0049 ms | Error Message: Not Modified
[24/11/2020 03:11:47 PM] | GET:/ | Status: 304 | Request Duration: 0.0051 ms | Error Message: Not Modified
[24/11/2020 03:11:49 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0046 ms | Error Message: Not Modified
[24/11/2020 03:11:67 PM] | GET:/ | Status: 304 | Request Duration: 0.0068 ms | Error Message: Not Modified
[24/11/2020 03:11:70 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0066 ms | Error Message: Not Modified
[24/11/2020 03:11:14 PM] | GET:/ | Status: 304 | Request Duration: 0.0052 ms | Error Message: Not Modified
[24/11/2020 03:11:16 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0042 ms | Error Message: Not Modified
[24/11/2020 03:11:69 PM] | GET:/ | Status: 200 | Request Duration: 0.011 ms 
[24/11/2020 03:11:71 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0049 ms | Error Message: Not Modified
[24/11/2020 03:11:75 PM] | GET:/ | Status: 200 | Request Duration: 0.0062 ms 
[24/11/2020 03:11:78 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0049 ms | Error Message: Not Modified
[24/11/2020 03:11:61 PM] | GET:/ | Status: 200 | Request Duration: 0.0061 ms 
[24/11/2020 03:11:64 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0092 ms | Error Message: Not Modified
[24/11/2020 03:11:21 PM] | GET:/ | Status: 200 | Request Duration: 0.0064 ms 
[24/11/2020 03:11:24 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0049 ms | Error Message: Not Modified
[24/11/2020 03:11:50 PM] | GET:/ | Status: 200 | Request Duration: 0.005 ms 
[24/11/2020 03:11:53 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0044 ms | Error Message: Not Modified
[24/11/2020 03:11:34 PM] | GET:/ | Status: 200 | Request Duration: 0.0065 ms 
[24/11/2020 03:11:36 PM] | GET:/css/style.css | Status: 304 | Request Duration: 0.0063 ms | Error Message: Not Modified
[24/11/2020 03:11:86 PM] | GET:/ | Status: 304 | Request Duration: 0.0055 ms | Error Message: Not Modified
[24/11/2020 03:11:89 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0052 ms 
[24/11/2020 03:11:91 PM] | GET:/images/globe.jpg | Status: 304 | Request Duration: 0.0048 ms | Error Message: Not Modified
[24/11/2020 03:11:88 PM] | GET:/ | Status: 304 | Request Duration: 0.0081 ms | Error Message: Not Modified
[24/11/2020 03:11:96 PM] | GET:/css/style.css | Status: 200 | Request Duration: 0.0139 ms 
